timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,len,subdomain,longest_word,sld,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Fwd IAT Mean,Bwd IAT Mean,Flow IAT Mean,Flow Packets/s,Flow Bytes/s
2020-11-21 04:00:06.673288,14,0,0,12,0,2.375,2,3,7,4.0,8,0,1048,384,40859,174,0,76272.0,0.0,438.3448275862069,0.0,4258.547688391786,0.0,236.17919075144508,0.0,236.17919075144508,4258.547688391786,1866712.3522357373
2020-11-25 03:48:26.175548,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,60965,2,2,58.0,430.0,29.0,215.0,32.80570819,32.80570819,3.0,48.0,20321.66667,65.61141639,8004.592799
2020-11-25 04:48:08.767353,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,94975650,2,2,104.0,152.0,52.0,76.0,0.021058029,0.021058029,94900000.0,94900000.0,31700000.0,0.042116058,2.695427723
2020-11-21 16:00:54.144819,32,0,32,0,0,2.674525829113344,0,1,32,32.0,33,0,11,35,90386,1,1,45.0,136.0,45.0,136.0,11.0636603,11.0636603,0.0,0.0,90386.0,22.1273206,2002.522515
2020-11-21 17:06:51.864510,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,45,2,0,2148.0,0.0,1074.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,47733333.33333333
2020-11-24 07:52:08.198602,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,64199,1,1,51.0,83.0,51.0,83.0,15.57656661,15.57656661,0.0,0.0,64199.0,31.15313323,2087.259926
2020-11-23 01:07:31.127064,16,10,0,12,0,3.077819531114783,4,3,5,4.666666666666667,16,1,668,791,30560,1,1,53.0,120.0,53.0,120.0,32.72251309,32.72251309,0.0,0.0,30560.0,65.44502618,5660.994764
2020-11-21 02:13:54.455075,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,228,2,0,992.0,0.0,496.0,0.0,8771.929824561403,0.0,228.0,0.0,228.0,8771.929824561403,4350877.192982457
2020-11-23 23:46:11.792631,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,18010,200,0,88000.0,0.0,440.0,0.0,11104.94169905608,0.0,90.50251256281403,0.0,90.50251256281403,11104.94169905608,4886174.347584675
2020-11-20 19:15:43.141924,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,84635,2,2,96.0,398.0,48.0,199.0,23.63088557,23.63088557,4.0,4.0,28211.66667,47.26177113,5836.828735
2020-11-21 01:54:19.529114,17,3,0,15,0,2.742337624271511,2,3,9,5.0,13,1,312,369,254178,200,0,87280.0,0.0,436.4,0.0,786.8501601240075,0.0,1277.2763819095485,0.0,1277.2763819095485,786.8501601240075,343381.4098781169
2020-11-21 16:41:50.241746,14,3,0,12,0,1.989735285398626,2,3,6,4.0,10,1,314,1418,47787,200,0,88000.0,0.0,440.0,0.0,4185.238663234771,0.0,240.1356783919597,0.0,240.1356783919597,4185.238663234771,1841505.011823299
2020-11-22 13:57:59.167951,18,0,0,16,0,3.5,2,2,15,8.5,16,0,866,48,5940,4,0,5856.0,0.0,1464.0,0.0,673.4006734006732,0.0,1980.0,0.0,1980.0,673.4006734006733,985858.585858586
2020-11-24 00:10:40.522680,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,7,2,0,1046.0,0.0,523.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,149428571.42857143
2020-11-24 07:19:00.969146,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,109211591,2,2,110.0,155.0,55.0,77.5,0.018313074,0.018313074,109000000.0,109000000.0,36400000.0,0.036626149,2.426482369
2020-11-24 08:25:29.487128,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,60863,1,1,39.0,90.0,39.0,90.0,16.43034356,16.43034356,0.0,0.0,60863.0,32.86068712,2119.514319
2020-11-23 23:07:53.778491,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,132937,1,1,46.0,148.0,46.0,148.0,7.522360216,7.522360216,0.0,0.0,132937.0,15.04472043,1459.337882
2020-11-24 18:11:56.821082,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,276911,1,1,54.0,94.0,54.0,94.0,3.611268603,3.611268603,0.0,0.0,276911.0,7.222537205,534.4677532
2020-11-21 04:50:11.604516,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,190466,1,1,42.0,58.0,42.0,58.0,5.25028089,5.25028089,0.0,0.0,190466.0,10.50056178,525.028089
2020-11-21 01:38:30.589776,17,0,0,15,0,2.963119653306635,2,3,10,5.0,11,0,968,866,18,2,0,1634.0,0.0,817.0,0.0,111111.11111111114,0.0,18.0,0.0,18.0,111111.11111111114,90777777.77777778
2020-11-21 04:45:23.674462,7,0,0,3,3,1.8575424759098893,1,2,4,3.0,5,0,5,26,3,2,0,1534.0,0.0,767.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,511333333.3333333
2020-11-22 21:46:23.720538,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,5,2,2,0,2206.0,0.0,1103.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,1103000000.0
2020-11-23 02:34:09.368865,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,8,2,0,502.0,0.0,251.0,0.0,250000.0,0.0,8.0,0.0,8.0,250000.0,62750000.0
2020-11-23 01:16:13.922011,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,45,2,0,520.0,0.0,260.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,11555555.555555554
2020-11-23 00:22:37.882009,32,0,32,0,0,2.674525829113344,0,1,32,32.0,33,0,11,35,225,2,0,512.0,0.0,256.0,0.0,8888.888888888889,0.0,225.0,0.0,225.0,8888.888888888889,2275555.5555555555
2020-11-23 22:09:27.779254,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,44068503,2,2,90.0,197.0,45.0,98.5,0.045383888,0.045383888,44000000.0,44000000.0,14700000.0,0.090767776,6.512587913
2020-11-21 14:35:08.509225,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,47834465,2,2,106.0,199.0,53.0,99.5,0.041810858,0.041810858,47800000.0,47800000.0,15900000.0,0.083621715,6.37615577
2020-11-21 18:00:40.139531,10,0,0,7,2,2.375,1,2,7,4.5,8,0,13,13,4,2,0,1140.0,0.0,570.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,285000000.0
2020-11-21 16:41:08.137468,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,24414,150,0,65424.0,0.0,436.16,0.0,6144.015728680265,0.0,163.85234899328873,0.0,163.85234899328873,6144.015728680265,2679773.9002211844
2020-11-20 21:54:20.657856,32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,12,36,228,4,0,5888.0,0.0,1472.0,0.0,17543.859649122805,0.0,76.0,0.0,76.0,17543.859649122805,25824561.40350877
2020-11-20 18:59:46.998366,10,0,0,7,1,1.5,2,3,3,2.6666666666666665,4,0,204,264,49,2,0,1240.0,0.0,620.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,25306122.4489796
2020-11-23 18:32:57.877338,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,226,2,0,2134.0,0.0,1067.0,0.0,8849.557522123894,0.0,226.0,0.0,226.0,8849.557522123894,9442477.876106195
2020-11-21 02:39:07.495530,14,0,0,13,0,2.7813014714884527,1,2,10,6.5,11,0,480,589,51,2,0,144.0,0.0,72.0,0.0,39215.68627450981,0.0,51.0,0.0,51.0,39215.68627450981,2823529.411764706
2020-11-24 18:54:19.178358,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,5,47,2,0,2526.0,0.0,1263.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,53744680.85106383
2020-11-24 00:35:09.799630,28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,8,10,30419,1,1,55.0,120.0,55.0,120.0,32.87419047,32.87419047,0.0,0.0,30419.0,65.74838095,5752.983333
2020-11-24 07:37:36.659812,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,31069,2,2,156.0,312.0,78.0,156.0,64.37284753,64.37284753,3.0,4.0,10356.33333,128.7456951,15063.24632
2020-11-24 08:54:29.843895,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,30460,1,1,55.0,110.0,55.0,110.0,32.82994091,32.82994091,0.0,0.0,30460.0,65.65988181,5416.94025
2020-11-21 04:11:24.185589,14,3,0,12,0,2.0387577849659326,2,3,6,4.0,10,1,160,1479,41,2,0,1178.0,0.0,589.0,0.0,48780.487804878045,0.0,41.0,0.0,41.0,48780.487804878045,28731707.31707317
2020-11-21 00:08:03.650617,10,0,0,9,0,2.375,1,2,7,4.5,8,0,40,1112,207,2,0,82.0,0.0,41.0,0.0,9661.835748792271,0.0,207.0,0.0,207.0,9661.835748792271,396135.2657004831
2020-11-24 22:48:14.983277,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,30456,1,1,66.0,122.0,66.0,122.0,32.83425269,32.83425269,0.0,0.0,30456.0,65.66850538,6172.839506
2020-11-24 19:41:57.501237,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,1,2,0,2926.0,0.0,1463.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2926000000.0
2020-11-24 18:04:08.899583,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,48084,1,1,45.0,61.0,45.0,61.0,20.79693869,20.79693869,0.0,0.0,48084.0,41.59387738,2204.475501
2020-11-20 16:55:43.489939,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,44783,200,0,88000.0,0.0,440.0,0.0,4465.980394346068,0.0,225.04020100502493,0.0,225.04020100502493,4465.980394346068,1965031.3735122704
2020-11-23 00:31:32.901174,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,43,2,0,2540.0,0.0,1270.0,0.0,46511.62790697674,0.0,43.0,0.0,43.0,46511.62790697674,59069767.44186046
2020-11-25 02:27:00.973984,32,0,32,0,0,2.674525829113344,0,1,32,32.0,33,0,11,35,24096,1,1,57.0,121.0,57.0,121.0,41.50066401,41.50066401,0.0,0.0,24096.0,83.00132802,7387.118194
2020-11-21 17:16:27.546746,11,0,0,10,0,2.375,1,2,7,5.0,8,0,330,920,285000,200,0,88000.0,0.0,440.0,0.0,701.7543859649122,0.0,1432.1608040201004,0.0,1432.1608040201004,701.7543859649122,308771.9298245614
2020-11-23 02:18:45.089076,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,111,2,0,2944.0,0.0,1472.0,0.0,18018.01801801801,0.0,111.0,0.0,111.0,18018.01801801801,26522522.522522524
2020-11-23 19:29:37.188706,25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,5,10811910,2,2,117.0,271.0,58.5,135.5,0.184981192,0.184981192,10800000.0,10800000.0,3603970.0,0.369962384,35.88635126
2020-11-20 14:40:53.257891,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,30078,1,1,58.0,124.0,58.0,124.0,33.24689142,33.24689142,0.0,0.0,30078.0,66.49378283,6050.934238
2020-11-23 01:57:24.263143,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,195,2,2,72.0,104.0,36.0,52.0,10256.41026,10256.41026,48.0,4.0,65.0,20512.82051,902564.1026
2020-11-25 03:01:14.503704,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,31981,200,0,88000.0,0.0,440.0,0.0,6253.713142178168,0.0,160.7085427135677,0.0,160.7085427135677,6253.713142178168,2751633.7825583937
2020-11-24 17:56:35.955757,25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,5,48014,1,1,51.0,111.0,51.0,111.0,20.82725872,20.82725872,0.0,0.0,48014.0,41.65451743,3374.015912
2020-11-20 15:13:52.612102,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,30538,1,1,55.0,120.0,55.0,120.0,32.74608684,32.74608684,0.0,0.0,30538.0,65.49217369,5730.565197
2020-11-21 00:55:49.707958,21,3,0,19,0,2.9056390622295662,2,3,12,6.333333333333333,16,1,472,1155,23766,200,0,88000.0,0.0,440.0,0.0,8415.383320710258,0.0,119.427135678392,0.0,119.427135678392,8415.383320710258,3702768.661112514
2020-11-20 22:00:18.283469,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,2,2,0,1194.0,0.0,597.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,597000000.0
2020-11-25 00:21:14.259715,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,30336,1,1,46.0,126.0,46.0,126.0,32.96413502,32.96413502,0.0,0.0,30336.0,65.92827004,5669.831224
2020-11-23 20:25:02.140111,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,5,30401,1,1,48.0,110.0,48.0,110.0,32.89365481,32.89365481,0.0,0.0,30401.0,65.78730963,5197.197461
2020-11-20 20:42:30.240813,11,0,0,10,0,2.375,1,2,7,5.0,8,0,405,501,46,2,0,606.0,0.0,303.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,13173913.043478262
2020-11-24 04:06:13.010709,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,31427,200,0,88000.0,0.0,440.0,0.0,6363.954561364432,0.0,157.9246231155779,0.0,157.9246231155779,6363.954561364432,2800140.0070003504
2020-11-22 11:05:50.832448,16,0,0,15,0,3.249686713339205,1,2,13,7.5,14,0,513,1488,49621,200,0,88000.0,0.0,440.0,0.0,4030.5515809838575,0.0,249.35175879396988,0.0,249.35175879396988,4030.5515809838575,1773442.695632897
2020-11-24 17:08:30.802608,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,3,2,0,1562.0,0.0,781.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,520666666.6666666
2020-11-22 13:50:11.510323,19,0,0,18,0,2.5817429679810884,1,2,16,9.0,17,0,975,986,28513,158,0,69232.0,0.0,438.17721518987344,0.0,5541.332023989056,0.0,181.6114649681529,0.0,181.6114649681529,5541.332023989056,2428085.43471399
2020-11-24 10:03:19.667783,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,30380,1,1,42.0,129.0,42.0,129.0,32.91639236,32.91639236,0.0,0.0,30380.0,65.83278473,5628.703094
2020-11-23 18:26:53.359771,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,30363,1,1,56.0,122.0,56.0,122.0,32.93482199,32.93482199,0.0,0.0,30363.0,65.86964397,5862.398314
2020-11-21 01:33:52.549822,22,0,0,20,0,3.0,2,3,15,6.666666666666667,16,0,370,126,3,2,0,450.0,0.0,225.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,150000000.0
2020-11-24 11:35:21.681190,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,29894,200,0,88000.0,0.0,440.0,0.0,6690.305746972636,0.0,150.22110552763814,0.0,150.22110552763814,6690.305746972636,2943734.528667961
2020-11-20 16:52:36.861514,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,35778,200,0,88000.0,0.0,440.0,0.0,5590.027391134217,0.0,179.7889447236181,0.0,179.7889447236181,5590.027391134217,2459612.052099056
2020-11-24 00:07:18.894752,27,10,0,10,11,2.4814804631846705,6,6,7,3.6666666666666665,14,1,2,5,11497,1,1,64.0,117.0,64.0,117.0,86.97921197,86.97921197,0.0,0.0,11497.0,173.9584239,15743.23737
2020-11-22 11:57:41.786992,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,1,2,0,2338.0,0.0,1169.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2338000000.0
2020-11-22 01:50:53.727791,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,255,2,0,2470.0,0.0,1235.0,0.0,7843.137254901961,0.0,255.0,0.0,255.0,7843.137254901961,9686274.50980392
2020-11-20 22:21:15.660489,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,227405,200,0,88000.0,0.0,440.0,0.0,879.48813790374,0.0,1142.7386934673364,0.0,1142.7386934673364,879.48813790374,386974.7806776456
2020-11-22 21:37:45.228417,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,17418,194,0,84928.0,0.0,437.7731958762887,0.0,11137.903318406245,0.0,90.2487046632124,0.0,90.2487046632124,11137.903318406245,4875875.531059823
2020-11-21 03:35:30.943362,10,0,0,9,0,2.15413541726763,1,2,5,4.5,6,0,1207,120,43,2,0,988.0,0.0,494.0,0.0,46511.62790697674,0.0,43.0,0.0,43.0,46511.62790697674,22976744.18604651
2020-11-22 13:54:21.193085,16,0,0,15,0,3.106829570482062,1,2,13,7.5,14,0,320,1192,34,2,0,2790.0,0.0,1395.0,0.0,58823.52941176471,0.0,34.0,0.0,34.0,58823.52941176471,82058823.52941176
2020-11-21 00:29:16.783366,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,5,11,2,0,1218.0,0.0,609.0,0.0,181818.18181818185,0.0,11.0,0.0,11.0,181818.18181818185,110727272.72727272
2020-11-22 11:02:09.152395,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,20315,194,0,84928.0,0.0,437.7731958762887,0.0,9549.59389613586,0.0,105.259067357513,0.0,105.259067357513,9549.59389613586,4180556.239232095
2020-11-24 04:25:20.563406,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,60714,1,1,45.0,90.0,45.0,90.0,16.47066574,16.47066574,0.0,0.0,60714.0,32.94133149,2223.539875
2020-11-22 21:56:55.099407,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,7,2,0,270.0,0.0,135.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,38571428.571428575
2020-11-24 22:23:36.378114,25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,5,31205,1,1,47.0,63.0,47.0,63.0,32.04614645,32.04614645,0.0,0.0,31205.0,64.0922929,3525.07611
2020-11-23 23:21:27.573569,27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,5,474,1,1,39.0,103.0,39.0,103.0,2109.704641,2109.704641,0.0,0.0,474.0,4219.409283,299578.0591
2020-11-25 04:26:06.826616,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,377,1,1,56.0,84.0,56.0,84.0,2652.519894,2652.519894,0.0,0.0,377.0,5305.039788,371352.7851
2020-11-24 09:54:38.348130,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,260081,150,0,65424.0,0.0,436.16,0.0,576.7433991717965,0.0,1745.510067114093,0.0,1745.510067114093,576.7433991717965,251552.40098277075
2020-11-24 03:20:23.942658,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,30596,1,1,35.0,51.0,35.0,51.0,32.68401098,32.68401098,0.0,0.0,30596.0,65.36802196,2810.824944
2020-11-23 20:35:53.088913,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,152280,1,1,53.0,269.0,53.0,269.0,6.566850538,6.566850538,0.0,0.0,152280.0,13.13370108,2114.525873
2020-11-24 20:20:32.821635,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,7943,4,0,5856.0,0.0,1464.0,0.0,503.5880649628604,0.0,2647.666666666667,0.0,2647.666666666667,503.5880649628604,737252.9271056276
2020-11-22 21:10:07.476503,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,30507,1,1,61.0,122.0,61.0,122.0,32.77936211,32.77936211,0.0,0.0,30507.0,65.55872423,5998.623267
2020-11-22 22:33:14.427324,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,30803,1,1,50.0,190.0,50.0,190.0,32.46437035,32.46437035,0.0,0.0,30803.0,64.92874071,7791.448885
2020-11-24 22:19:22.103952,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,32174,1,1,55.0,55.0,55.0,55.0,31.08099708,31.08099708,0.0,0.0,32174.0,62.16199416,3418.909679
2020-11-23 02:03:46.558424,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,68010,200,0,88000.0,0.0,440.0,0.0,2940.744008234083,0.0,341.75879396984936,0.0,341.75879396984936,2940.744008234083,1293927.3636229965
2020-11-23 19:03:44.050962,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,457,1,1,55.0,111.0,55.0,111.0,2188.183807,2188.183807,0.0,0.0,457.0,4376.367615,363238.512
2020-11-22 11:45:21.505844,11,0,0,10,0,2.625,1,2,7,5.0,8,0,681,803,41,2,0,884.0,0.0,442.0,0.0,48780.487804878045,0.0,41.0,0.0,41.0,48780.487804878045,21560975.609756093
2020-11-21 01:23:03.799620,16,3,0,14,0,2.742337624271511,2,3,9,4.666666666666667,13,1,289,487,29044,158,0,69232.0,0.0,438.17721518987344,0.0,5440.022035532295,0.0,184.9936305732484,0.0,184.9936305732484,5440.022035532295,2383693.7061010883
2020-11-20 23:33:10.789888,26,3,0,24,0,3.153790976586037,2,3,18,8.0,22,1,847,984,123,2,0,2896.0,0.0,1448.0,0.0,16260.162601626012,0.0,123.0,0.0,123.0,16260.162601626012,23544715.44715447
2020-11-24 20:29:13.897012,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,33188,200,0,87280.0,0.0,436.4,0.0,6026.274557068819,0.0,166.77386934673356,0.0,166.77386934673356,6026.274557068819,2629866.2167048333
2020-11-24 21:32:29.476890,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,209,2,0,340.0,0.0,170.0,0.0,9569.37799043062,0.0,209.0,0.0,209.0,9569.37799043062,1626794.2583732056
2020-11-23 19:04:04.625381,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,37230,4,0,5888.0,0.0,1472.0,0.0,107.44023636852002,0.0,12410.0,0.0,12410.0,107.44023636852002,158152.02793446145
2020-11-25 00:03:10.174864,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,30573,1,1,54.0,112.0,54.0,112.0,32.70859909,32.70859909,0.0,0.0,30573.0,65.41719818,5429.627449
2020-11-22 22:35:50.693369,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,3,2,0,718.0,0.0,359.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,239333333.3333333
2020-11-24 06:18:18.362312,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,46,2,0,790.0,0.0,395.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,17173913.04347826
2020-11-22 13:08:09.548355,15,3,0,13,0,2.4937343753004817,2,3,8,4.333333333333333,12,1,765,1257,15993,200,0,88000.0,0.0,440.0,0.0,12505.471143625336,0.0,80.36683417085426,0.0,80.36683417085426,12505.471143625336,5502407.303195148
2020-11-24 23:21:59.440613,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,30797,1,1,58.0,186.0,58.0,186.0,32.4706952,32.4706952,0.0,0.0,30797.0,64.9413904,7922.849628
2020-11-24 22:35:15.973492,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,132889,1,1,53.0,69.0,53.0,69.0,7.52507732,7.52507732,0.0,0.0,132889.0,15.05015464,918.0594331
2020-11-24 07:16:12.246838,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,46205,150,0,65424.0,0.0,436.16,0.0,3246.4019045557843,0.0,310.10067114093965,0.0,310.10067114093965,3246.4019045557843,1415950.654691051
2020-11-20 20:27:47.674631,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,48,2,0,1176.0,0.0,588.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,24500000.0
2020-11-22 13:09:52.840290,12,0,0,10,0,2.789735285398626,2,2,9,5.5,10,0,1133,1289,33740,200,0,87280.0,0.0,436.4,0.0,5927.6822762299935,0.0,169.5477386934674,0.0,169.5477386934674,5927.6822762299935,2586840.545346769
2020-11-25 00:01:18.950301,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,6,2,0,2880.0,0.0,1440.0,0.0,333333.33333333326,0.0,6.0,0.0,6.0,333333.33333333326,480000000.0
2020-11-23 01:42:49.185773,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,30742,170,0,74800.0,0.0,440.0,0.0,5529.893956151194,0.0,181.905325443787,0.0,181.905325443787,5529.893956151194,2433153.3407065254
2020-11-21 01:17:31.159725,13,0,0,12,0,2.589735285398626,1,2,9,6.0,10,0,1180,119,25421,200,0,88000.0,0.0,440.0,0.0,7867.511112859447,0.0,127.74371859296484,0.0,127.74371859296484,7867.511112859447,3461704.889658157
2020-11-22 13:47:13.024774,21,0,0,19,0,2.8464312225679502,2,3,14,6.333333333333333,15,0,880,150,45,2,0,1288.0,0.0,644.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,28622222.22222222
2020-11-24 23:05:58.603696,25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,5,30689,1,1,45.0,77.0,45.0,77.0,32.5849653,32.5849653,0.0,0.0,30689.0,65.16993059,3975.365766
2020-11-22 14:18:40.349359,26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,5,30942,174,0,76272.0,0.0,438.3448275862069,0.0,5623.42447159201,0.0,178.85549132947975,0.0,178.85549132947975,5623.42447159201,2464999.0304440567
2020-11-20 19:05:20.929946,24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,3,9,49,2,0,2816.0,0.0,1408.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,57469387.75510205
2020-11-24 21:52:05.535631,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,23484775,2,2,134.0,278.0,67.0,139.0,0.085161557,0.085161557,23500000.0,23500000.0,7828258.333,0.170323114,17.5432807
2020-11-22 21:22:04.316483,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,112439046,2,2,134.0,264.0,67.0,132.0,0.017787415,0.017787415,112000000.0,112000000.0,37500000.0,0.03557483,3.539695632
2020-11-24 22:23:25.680876,27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,5,48,2,0,1722.0,0.0,861.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,35875000.0
